Sun:23:11:30, 	Humidity: 37.54	Temp: 69.66	TVOC: 68.00 ppb	eCOtwo: 757.00 ppm	HCHO: 0.020 ppm
Sun:23:11:31, 	Humidity: 37.53	Temp: 69.70	TVOC: 64.00 ppb	eCOtwo: 753.00 ppm	HCHO: 0.020 ppm
Sun:23:11:33, 	Humidity: 37.54	Temp: 69.68	TVOC: 71.00 ppb	eCOtwo: 761.00 ppm	HCHO: 0.020 ppm
Sun:23:11:34, 	Humidity: 37.54	Temp: 69.68	TVOC: 75.00 ppb	eCOtwo: 758.00 ppm	HCHO: 0.021 ppm
Sun:23:11:35, 	Humidity: 37.56	Temp: 69.66	TVOC: 68.00 ppb	eCOtwo: 760.00 ppm	HCHO: 0.021 ppm
Sun:23:11:36, 	Humidity: 37.52	Temp: 69.68	TVOC: 71.00 ppb	eCOtwo: 754.00 ppm	HCHO: 0.021 ppm
Sun:23:11:37, 	Humidity: 37.56	Temp: 69.66	TVOC: 77.00 ppb	eCOtwo: 741.00 ppm	HCHO: 0.021 ppm
Sun:23:11:38, 	Humidity: 37.54	Temp: 69.68	TVOC: 75.00 ppb	eCOtwo: 735.00 ppm	HCHO: 0.021 ppm
Sun:23:11:39, 	Humidity: 37.54	Temp: 69.66	TVOC: 73.00 ppb	eCOtwo: 733.00 ppm	HCHO: 0.021 ppm
Sun:23:11:40, 	Humidity: 37.54	Temp: 69.68	TVOC: 70.00 ppb	eCOtwo: 726.00 ppm	HCHO: 0.021 ppm
Sun:23:11:41, 	Humidity: 37.54	Temp: 69.72	TVOC: 70.00 ppb	eCOtwo: 726.00 ppm	HCHO: 0.021 ppm
Sun:23:11:42, 	Humidity: 37.54	Temp: 69.72	TVOC: 68.00 ppb	eCOtwo: 727.00 ppm	HCHO: 0.021 ppm
